"country","job","gender","clicks","impressions","datetime","ctr","time","impr_rel"
"FR","Machine Learning","female",16,635,2020-09-01 14:48:00,0.0251968503937008,3.5833,0.484732824427481
"FR","Machine Learning","undetermined",NA,18,2020-09-01 14:48:00,NA,3.5833,0.0137404580152672
"FR","Machine Learning","male",24,657,2020-09-01 14:48:00,0.0365296803652968,3.5833,0.501526717557252
"FR","Nurse","male",4,396,2020-09-01 14:48:00,0.0101010101010101,3.5833,0.269204622705642
"FR","Nurse","undetermined",NA,16,2020-09-01 14:48:00,NA,3.5833,0.0108769544527532
"FR","Nurse","female",28,1059,2020-09-01 14:48:00,0.0264400377714825,3.5833,0.719918422841604
"FR","Child care worker","female",77,1092,2020-09-01 14:48:00,0.0705128205128205,3.5833,0.8757016840417
"FR","Child care worker","male",10,138,2020-09-01 14:48:00,0.072463768115942,3.5833,0.110665597433841
"FR","Child care worker","undetermined",NA,17,2020-09-01 14:48:00,NA,3.5833,0.0136327185244587
"FR","Truck Driver","undetermined",NA,14,2020-09-01 14:48:00,NA,3.5833,0.00765445598687808
"FR","Truck Driver","female",7,219,2020-09-01 14:48:00,0.0319634703196347,3.5833,0.119737561509021
"FR","Truck Driver","male",128,1596,2020-09-01 14:48:00,0.0802005012531328,3.5833,0.872607982504101
"FR","Hairdresser","female",61,852,2020-09-01 14:58:00,0.0715962441314554,3.75,0.615606936416185
"FR","Hairdresser","male",34,509,2020-09-01 14:58:00,0.0667976424361493,3.75,0.367774566473988
"FR","Hairdresser","undetermined",NA,23,2020-09-01 14:58:00,NA,3.75,0.0166184971098266
"FR","Legal Counsel","undetermined",NA,10,2020-09-01 14:58:00,NA,3.75,0.00542888165038002
"FR","Legal Counsel","female",10,872,2020-09-01 14:58:00,0.0114678899082569,3.75,0.473398479913138
"FR","Legal Counsel","male",11,960,2020-09-01 14:58:00,0.0114583333333333,3.75,0.521172638436482
"FR","Machine Learning","female",16,683,2020-09-01 14:58:00,0.0234260614934114,3.75,0.487857142857143
"FR","Machine Learning","undetermined",NA,18,2020-09-01 14:58:00,NA,3.75,0.0128571428571429
"FR","Machine Learning","male",27,699,2020-09-01 14:58:00,0.0386266094420601,3.75,0.499285714285714
"FR","Nurse","male",4,406,2020-09-01 14:58:00,0.00985221674876847,3.75,0.262783171521036
"FR","Nurse","undetermined",NA,17,2020-09-01 14:58:00,NA,3.75,0.0110032362459547
"FR","Nurse","female",28,1122,2020-09-01 14:58:00,0.0249554367201426,3.75,0.72621359223301
"FR","Child care worker","female",80,1149,2020-09-01 14:58:00,0.0696257615317667,3.75,0.875095201827875
"FR","Child care worker","male",11,144,2020-09-01 14:58:00,0.0763888888888889,3.75,0.10967250571211
"FR","Child care worker","undetermined",1,20,2020-09-01 14:58:00,0.05,3.75,0.0152322924600152
"FR","Truck Driver","undetermined",NA,20,2020-09-01 14:58:00,NA,3.75,0.0104384133611691
"FR","Truck Driver","female",7,226,2020-09-01 14:58:00,0.0309734513274336,3.75,0.117954070981211
"FR","Truck Driver","male",134,1670,2020-09-01 14:58:00,0.0802395209580838,3.75,0.87160751565762
"FR","Hairdresser","female",62,888,2020-09-01 15:03:00,0.0698198198198198,3.8333,0.616238723108952
"FR","Hairdresser","undetermined",NA,24,2020-09-01 15:03:00,NA,3.8333,0.0166551006245663
"FR","Hairdresser","male",34,529,2020-09-01 15:03:00,0.0642722117202268,3.8333,0.367106176266482
"FR","Legal Counsel","male",11,1014,2020-09-01 15:03:00,0.0108481262327416,3.8333,0.517875383043922
"FR","Legal Counsel","undetermined",NA,11,2020-09-01 15:03:00,NA,3.8333,0.00561797752808989
"FR","Legal Counsel","female",11,933,2020-09-01 15:03:00,0.0117899249732047,3.8333,0.476506639427988
"FR","Machine Learning","male",27,750,2020-09-01 15:03:00,0.036,3.8333,0.494722955145119
"FR","Machine Learning","female",16,747,2020-09-01 15:03:00,0.0214190093708166,3.8333,0.492744063324538
"FR","Machine Learning","undetermined",NA,19,2020-09-01 15:03:00,NA,3.8333,0.012532981530343
"FR","Nurse","female",29,1185,2020-09-01 15:03:00,0.0244725738396624,3.8333,0.729230769230769
"FR","Nurse","male",4,422,2020-09-01 15:03:00,0.00947867298578199,3.8333,0.259692307692308
"FR","Nurse","undetermined",NA,18,2020-09-01 15:03:00,NA,3.8333,0.0110769230769231
"FR","Child care worker","undetermined",1,22,2020-09-01 15:03:00,0.0454545454545455,3.8333,0.0159074475777296
"FR","Child care worker","male",11,150,2020-09-01 15:03:00,0.0733333333333333,3.8333,0.108459869848156
"FR","Child care worker","female",84,1211,2020-09-01 15:03:00,0.069364161849711,3.8333,0.875632682574114
"FR","Truck Driver","undetermined",NA,20,2020-09-01 15:03:00,NA,3.8333,0.00999500249875063
"FR","Truck Driver","female",7,236,2020-09-01 15:03:00,0.0296610169491525,3.8333,0.117941029485257
"FR","Truck Driver","male",138,1745,2020-09-01 15:03:00,0.0790830945558739,3.8333,0.872063968015992
"FR","Hairdresser","female",66,952,2020-09-01 15:17:00,0.069327731092437,4.0667,0.621815806662312
"FR","Hairdresser","male",35,556,2020-09-01 15:17:00,0.0629496402877698,4.0667,0.363161332462443
"FR","Hairdresser","undetermined",NA,23,2020-09-01 15:17:00,NA,4.0667,0.0150228608752449
"FR","Legal Counsel","undetermined",NA,11,2020-09-01 15:17:00,NA,4.0667,0.00523311132254995
"FR","Legal Counsel","male",11,1056,2020-09-01 15:17:00,0.0104166666666667,4.0667,0.502378686964795
"FR","Legal Counsel","female",13,1035,2020-09-01 15:17:00,0.01256038647343,4.0667,0.492388201712655
"FR","Machine Learning","female",16,803,2020-09-01 15:17:00,0.0199252801992528,4.0667,0.497830130192188
"FR","Machine Learning","male",27,791,2020-09-01 15:17:00,0.034134007585335,4.0667,0.490390576565406
"FR","Machine Learning","undetermined",NA,19,2020-09-01 15:17:00,NA,4.0667,0.0117792932424055
"FR","Nurse","female",29,1263,2020-09-01 15:17:00,0.0229612034837688,4.0667,0.73859649122807
"FR","Nurse","male",4,427,2020-09-01 15:17:00,0.00936768149882904,4.0667,0.249707602339181
"FR","Nurse","undetermined",NA,20,2020-09-01 15:17:00,NA,4.0667,0.0116959064327485
"FR","Child care worker","female",97,1282,2020-09-01 15:17:00,0.0756630265210608,4.0667,0.879286694101509
"FR","Child care worker","male",11,153,2020-09-01 15:17:00,0.0718954248366013,4.0667,0.104938271604938
"FR","Child care worker","undetermined",1,23,2020-09-01 15:17:00,0.0434782608695652,4.0667,0.0157750342935528
"FR","Truck Driver","female",7,248,2020-09-01 15:17:00,0.0282258064516129,4.0667,0.119288119288119
"FR","Truck Driver","undetermined",NA,23,2020-09-01 15:17:00,NA,4.0667,0.0110630110630111
"FR","Truck Driver","male",142,1808,2020-09-01 15:17:00,0.0785398230088496,4.0667,0.86964886964887
"FR","Hairdresser","female",67,996,2020-09-01 15:24:00,0.0672690763052209,4.1833,0.621722846441948
"FR","Hairdresser","male",35,582,2020-09-01 15:24:00,0.0601374570446735,4.1833,0.363295880149813
"FR","Hairdresser","undetermined",NA,24,2020-09-01 15:24:00,NA,4.1833,0.0149812734082397
"FR","Legal Counsel","undetermined",NA,11,2020-09-01 15:24:00,NA,4.1833,0.00494159928122192
"FR","Legal Counsel","male",11,1105,2020-09-01 15:24:00,0.00995475113122172,4.1833,0.496406109613657
"FR","Legal Counsel","female",15,1110,2020-09-01 15:24:00,0.0135135135135135,4.1833,0.498652291105121
"FR","Machine Learning","male",27,840,2020-09-01 15:24:00,0.0321428571428571,4.1833,0.485549132947977
"FR","Machine Learning","undetermined",NA,19,2020-09-01 15:24:00,NA,4.1833,0.0109826589595376
"FR","Machine Learning","female",16,871,2020-09-01 15:24:00,0.0183696900114811,4.1833,0.503468208092486
"FR","Nurse","male",4,450,2020-09-01 15:24:00,0.00888888888888889,4.1833,0.24603608529251
"FR","Nurse","undetermined",NA,22,2020-09-01 15:24:00,NA,4.1833,0.0120284308365227
"FR","Nurse","female",30,1357,2020-09-01 15:24:00,0.0221075902726603,4.1833,0.741935483870968
"FR","Child care worker","female",100,1355,2020-09-01 15:24:00,0.0738007380073801,4.1833,0.881587508132726
"FR","Child care worker","male",11,157,2020-09-01 15:24:00,0.0700636942675159,4.1833,0.102147039687703
"FR","Child care worker","undetermined",1,25,2020-09-01 15:24:00,0.04,4.1833,0.0162654521795706
"FR","Truck Driver","undetermined",NA,24,2020-09-01 15:24:00,NA,4.1833,0.011105969458584
"FR","Truck Driver","female",7,252,2020-09-01 15:24:00,0.0277777777777778,4.1833,0.116612679315132
"FR","Truck Driver","male",145,1885,2020-09-01 15:24:00,0.0769230769230769,4.1833,0.872281351226284
"FR","Hairdresser","female",70,1045,2020-09-01 15:33:00,0.0669856459330144,4.3333,0.626123427201917
"FR","Hairdresser","male",36,599,2020-09-01 15:33:00,0.0601001669449082,4.3333,0.358897543439185
"FR","Hairdresser","undetermined",NA,25,2020-09-01 15:33:00,NA,4.3333,0.0149790293588975
"FR","Legal Counsel","male",12,1159,2020-09-01 15:33:00,0.0103537532355479,4.3333,0.489442567567568
